country,locode,name,name_wo,sub_division,function,status,iata,coordinates,remarks
AT,ATDFC,Engerwitzdorf,Engerwitzdorf,4,1-3-----,RL,,4821N 01427E,
AT,ATENA,Enns,Enns,,--3-----,RQ,,,
AT,ATENO,Ennsdorf,Ennsdorf,,--3-----,RL,,4812N 01428E,
AT,ATENZ,Enzersdorf an der Fischa,Enzersdorf an der Fischa,3,--3-----,RL,,4805N 01636E,
AT,ATETH,Enzersdorf im Thale,Enzersdorf im Thale,3,--3-----,RL,,4835N 01614E,
AT,ATEZF,Enzesfeld,Enzesfeld,3,-23-----,RL,,4755N 01611E,
AT,ATESN,Eppenstein,Eppenstein,,-23-----,RL,,4708N 01444E,
AT,ATERL,Erl,Erl,,1-3--6--,RL,,4740N 01210E,
AT,ATETB,Ernstbrunn,Ernstbrunn,3,--3-----,AM,,4832N 01621E,
AT,ATEHN,Ernsthofen,Ernsthofen,3,--3-----,RL,,4808N 01429E,
AT,ATEPD,Erpersdorf,Erpersdorf,,1-3-----,RL,,4820N 01554E,
AT,ATERP,Erpfendorf,Erpfendorf,,--3-----,RL,,4734N 01228E,
AT,ATESB,Esternberg,Esternberg,4,--3-----,RL,,4833N 01334E,
AT,ATEAK,Etsdorf am Kamp,Etsdorf am Kamp,1,-23-----,RL,,4826N 01544E,
AT,ATEUG,Eugendorf,Eugendorf,5,-23-----,RL,,4752N 01307E,
AT,ATEUH,Eurenhausen,Eurenhausen,,0-------,RQ,,,
AT,ATFSU,Faistenau,Faistenau,,1-3-----,RL,,4746N 01313E,
AT,ATLKN,Falkenstein,Falkenstein,3,1-------,RL,,4843N 01335E,
AT,ATFHR,Fehring,Fehring,,1-3--6--,RL,,4656N 01600E,
AT,ATFST,Feistritz,Feistritz,,--3-----,RQ,,,
AT,ATFDU,Feistritz an der Drau,Feistritz an der Drau,,--3-----,RL,,4642N 01340E,
AT,ATFIT,Feistritz im Rosental,Feistritz im Rosental,,--3-----,RL,,4631N 01410E,
AT,ATFED,Feldbach,Feldbach,6,-23-----,RL,,4657N 01553E,
AT,ATFKT,Feldkirch,Feldkirch,8,--3-----,RL,,4714N 00936E,
AT,ATFEK,Feldkirchen an der Donau,Feldkirchen an der Donau,4,--3-----,RL,,4821N 01403E,
AT,ATFKC,Feldkirchen bei Graz,Feldkirchen bei Graz,6,-23-----,RL,,4701N 01527E,
AT,ATFKI,Feldkirchen im Kärnten,Feldkirchen im Karnten,,-23-----,RL,,4643N 01405E,
AT,ATFXO,Felixdorf,Felixdorf,3,-23-----,RL,,4753N 01615E,
AT,ATFWG,Fels am Wagram,Fels am Wagram,3,--3-----,RL,,4827N 01549E,
AT,ATFLH,Ferlach,Ferlach,,--3-----,RQ,,,
AT,ATFEO,Ferndorf,Ferndorf,,--3-----,RL,,4644N 01337E,
AT,ATFNZ,Fernitz,Fernitz,,--3-----,RL,,4833N 01541E,
AT,ATFBN,Feuersbrunn,Feuersbrunn,3,--3-----,RL,,4826N 01547E,
AT,ATFBB,Fieberbrunn,Fieberbrunn,7,--3-----,RL,,4729N 01233E,
AT,ATFIS,Fischamend Dorf,Fischamend Dorf,3,--3-----,RL,,4807N 01636E,
AT,ATFSB,Fischbach,Fischbach,6,--3-----,RL,,4726N 01539E,
AT,ATFSC,Fisching,Fisching,6,--3-----,RL,,4710N 01444E,
AT,ATFLA,Flachau,Flachau,5,--3-----,RQ,,4720N 01324E,
AT,ATFLO,Floridsdorf,Floridsdorf,9,--3-----,RL,,4815N 01624E,
AT,ATFOH,Fohnsdorf,Fohnsdorf,6,--3-----,RL,,4712N 01441E,
AT,ATFOR,Fornach,Fornach,4,-23-----,RL,,4802N 01326E,
AT,ATFAU,Forstau,Forstau,5,-----6--,RL,,4722N 01332E,
AT,ATFBG,Frankenburg,Frankenburg,4,--3-----,RL,,4804N 01329E,
