country,locode,name,name_wo,sub_division,function,status,iata,coordinates,remarks
DJ,DJAII,Ali Sabieh,Ali Sabieh,AS,---4----,RQ,,1109N 04242E,
DJ,DJCLA,Camp Lemonier,Camp Lemonier,,-----6--,RL,,1132N 04308E,
DJ,DJJIB,Djibouti,Djibouti,,1--45---,AI,,,
DJ,DJPOD,Djibouti,Djibouti,DJ,123-----,RL,,1135N 04308E,
DJ,DJDCT,Doraleh Container Terminal,Doraleh Container Terminal,DJ,1-3-----,RL,,1136N 04396E,
DJ,DJMHI,Musha,Musha,,--34----,RL,,1120N 04301E,
DJ,DJOBC,Obock,Obock,,---4----,RQ,,1158N 04315E,
DJ,DJTDJ,Tadjoura,Tadjoura,,---4----,RQ,,1146N 04254E,
