country,locode,name,name_wo,sub_division,function,status,iata,coordinates,remarks
EC,ECSYM,Seymour,Seymour,W,1-------,AI,,0025S 09017W,
EC,ECSBO,Simón Bolívar,Simon Bolivar,,--3--6--,RL,,0201S 07929W,
EC,ECSUQ,Sucua,Sucua,S,---4----,RL,,0228S 07810W,
EC,ECTAB,Tabacundo,Tabacundo,P,--3-----,AM,,0030N 07812W,
EC,ECTSC,Taisha,Taisha,S,---4----,RL,,0222S 07730W,
EC,ECTPC,Tarapoa,Tarapoa,,---4----,RQ,,0125S 07646W,
EC,ECTEN,Tena,Tena,N,-----6--,RL,,0059S 07749W,
EC,ECTGL,Tenguel,Tenguel,G,--3-----,RL,,0300S 07946W,
EC,ECTEP,Tepre,Tepre,,1-------,RQ,,,
EC,ECTPN,Tiputini,Tiputini,D,---4----,RL,,0042S 07620W,
EC,ECTSL,Tisaleo,Tisaleo,T,-23-----,RL,,0121S 07840W,
EC,ECTUA,Tulcan,Tulcan,,---4----,RQ,,0048N 07742W,
EC,ECTUO,Tumbaco,Tumbaco,P,--3-----,RL,,0013S 07824W,
EC,ECTDM,Tundayme,Tundayme,Z,--3-----,RL,,0334S 07829W,
EC,ECVLC,Valencia,Valencia,R,-23-----,RL,,0057S 07920W,
EC,ECVHS,Valle Hermoso,Valle Hermoso,L,--3-----,RL,,0426S 08018W,
EC,ECVEI,Velasco Ibarra,Velasco Ibarra,G,--3--6--,RL,,0103S 07937W,
EC,ECVEN,Ventanas,Ventanas,R,--3-----,RL,,0127S 07928W,
EC,ECVIC,Viche,Viche,,-----6--,RL,,3800N 07933W,
EC,ECVCS,Vinces,Vinces,R,--3-----,RL,,0133S 07944W,
EC,ECVFT,Virgen de Fatima,Virgen de Fatima,G,--34----,AM,,0215S 07938W,
EC,ECYGU,Yaguachi,Yaguachi,G,--3--6--,RQ,,0207S 07941W,
EC,ECZTL,Zapotal,Zapotal,G,1----6--,RQ,,0219S 08032W,
EC,ECZPT,Zapotal de Colonche,Zapotal de Colonche,G,--3-----,RL,,0203S 08038W,
