country,locode,name,name_wo,sub_division,function,status,iata,coordinates,remarks
CR,CRLIO,Puerto Limón,Puerto Limon,L,1-3-----,AI,,1000N 08302W,
CR,CRPMN,Puerto Moin,Puerto Moin,L,1-------,RQ,,,
CR,CRVDT,Puerto Viejo,Puerto Viejo,L,1-3-----,RL,,0939N 08246W,
CR,CRPVS,Puerto Viejo de Sarapiqui,Puerto Viejo de Sarapiqui,H,--3-----,RL,,1028N 08401W,
CR,CRPBP,Punta Islita,Punta Islita,G,---4----,RL,,0951N 08522W,
CR,CRPUM,Punta Morales,Punta Morales,P,1-------,AI,,1004N 08458W,
CR,CRJAP,Punta Renes,Punta Renes,,---4----,RL,,1057N 08551W,
CR,CRPAS,Puntarenas,Puntarenas,P,123-----,AI,,0958N 08450W,
CR,CRQGG,Quebrada Grande,Quebrada Grande,G,1-3-----,RL,,1026N 08457W,
CR,CRGHA,Quebrada Honda,Quebrada Honda,G,--3-----,RL,,1011N 08518W,
CR,CRQPS,Quepos,Quepos,,--3-----,RL,,0927N 08409W,
CR,CRXQP,Quepos (Puerto Quepos),Quepos (Puerto Quepos),,1--4----,AI,,,
CR,CRCQA,Quesada,Quesada,A,--3-----,RQ,,1019N 08425W,
CR,CRRCD,Río Cuarto,Rio Cuarto,A,1-3--6--,RL,,1021N 08414W,
CR,CRRIO,Río Frío,Rio Frio,P,1-3--6--,RL,,0947N 08511W,
CR,CRRJI,Rio Jimenez,Rio Jimenez,L,1----6--,RL,,1015N 08336W,
CR,CRRIS,Rio Segundo,Rio Segundo,A,-----6--,RL,,1000N 08412W,
CR,CRROX,Roxana,Roxana,L,1----6--,RQ,,1016N 08345W,
CR,CRSAO,Sabalito,Sabalito,P,--3-----,RL,,0849N 08255W,
CR,CRSLN,Salinas,Salinas,P,--3--6--,RL,,0956N 08441W,
CR,CRSAM,Sámara,Samara,G,1-3--6--,RL,,0953N 08532W,
CR,CRSAL,San Alberto Nuevo,San Alberto Nuevo,L,--3-----,RL,,1009N 08328W,
CR,CRSAB,San Antonio,San Antonio,H,--3---7-,RL,,0959N 08411W,
CR,CRSCS,San Carlos,San Carlos,SJ,--3-----,RL,,0914N 08335W,
CR,CRSFC,San Francisco de Coyote,San Francisco de Coyote,G,--3-----,RL,,1016N 08545W,
CR,CRSFO,San Francisco de Dos Rios,San Francisco de Dos Rios,SJ,--3-----,RL,,0955N 08403W,
CR,CRSAN,San Ignacio de Acosta,San Ignacio de Acosta,SJ,1-3--6--,RL,,0948N 08410W,
CR,CRSID,San Isidro,San Isidro,H,--3-----,RL,,1001N 08403W,
CR,CRSIS,San Isidro,San Isidro,SJ,--3-----,RL,,0922N 08342W,
CR,CRSIO,San Isidro de Penas Blancas,San Isidro de Penas Blancas,A,--3-----,RQ,,1021N 08436W,
CR,CRSJN,San Joaquín,San Joaquin,H,--3-----,RL,,1000N 08409W,
CR,CRSJO,San José,San Jose,SJ,12345---,AI,,0956N 08405W,
CR,CRSLU,San Luis,San Luis,A,-----6--,RL,,1014N 08411W,
CR,CRSNL,San Luis,San Luis,H,--3-----,RL,,1001N 08402W,
CR,CRMTZ,San Marcos de Tarrazu,San Marcos de Tarrazu,SJ,1----6--,RL,,0940N 08402W,
CR,CRSPT,San Pablo de Turrubares,San Pablo de Turrubares,SJ,--3-----,RL,,0955N 08426W,
CR,CRSSP,San Pedro de Poas,San Pedro de Poas,A,1-3--6--,RL,,1005N 08415W,
CR,CRSRF,San Rafael,San Rafael,SJ,--3-----,RL,,0919N 08331W,
CR,CRSRE,San Rafael de Escazú,San Rafael de Escazu,SJ,--3-----,RL,,0956N 08408W,
CR,CRSRG,San Rafael Guatuso,San Rafael Guatuso,A,1----6--,RQ,,1040N 08449W,
CR,CRSOR,San Ramon,San Ramon,,--3-----,RL,,,
CR,CRTOO,San Vito,San Vito,P,---4----,RL,,0849N 08257W,
CR,CRSVL,Sandoval,Sandoval,L,--3-----,RQ,,0958N 08305W,
CR,CRANA,Santa Ana,Santa Ana,SJ,--3-----,RL,,0956N 08411W,
CR,CRHSB,Santa Barbaraa,Santa Barbaraa,H,-----6--,RL,,,
CR,CRSCC,Santa Cecilia,Santa Cecilia,G,-----6--,RQ,,1106N 08525W,
CR,CRSCZ,Santa Cruz,Santa Cruz,G,--3-----,RQ,,1015N 08535W,
CR,CRSSC,Santa Cruz,Santa Cruz,SJ,-----6--,RL,,0943N 08401W,
CR,CRENA,Santa Elena,Santa Elena,SJ,--3-----,RL,,0946N 08403W,
CR,CRSMD,Santa Maria de Dota,Santa Maria de Dota,SJ,--3-----,RQ,,0939N 08358W,
CR,CRSMP,Santa Maria/Pocosol,Santa Maria/Pocosol,A,1-------,RL,,1037N 08431W,
CR,CRSTR,Santa Rita,Santa Rita,A,--3-----,RL,,0958N 08418W,
CR,CRSRA,Santa Rita,Santa Rita,A,--3-----,RQ,,1100N 08505W,
CR,CRRIT,Santa Rita,Santa Rita,G,--3-----,RL,,1058N 08537W,
CR,CRROS,Santa Rosa,Santa Rosa,SJ,--3-----,RL,,0957N 08405W,
CR,CRASL,Santa Rosa de Pocosol,Santa Rosa de Pocosol,A,-----6--,RL,,1005N 08416W,
CR,CRSRP,Santa Rosa/Pocosol,Santa Rosa/Pocosol,A,1----6--,RL,,1022N 08437W,
CR,CRSPU,Santiago de Puriscal,Santiago de Puriscal,SJ,--3-----,RQ,,0950N 08419W,
CR,CRSDG,Santo Domingo,Santo Domingo,H,-----6--,RQ,,0959N 08405W,
CR,CRSPI,Sarapiquí,Sarapiqui,H,1-3--6--,RL,,1029N 08401W,
CR,CRSRI,Sarchí,Sarchi,A,1-3--6--,RL,,1005N 08421W,
CR,CRSAR,Sardinal,Sardinal,G,--3-----,RQ,,1031N 08538W,
CR,CRSQR,Siquirres,Siquirres,L,-23-----,RL,,1006N 08331W,
CR,CRSIX,Sixaola/Talamanca,Sixaola/Talamanca,L,1----6--,RL,,0931N 08237W,
CR,CRTCA,Tabarca,Tabarca,SJ,-2------,RL,,0949N 08407W,
CR,CRTNC,Talamanca,Talamanca,L,--3-----,RL,,0936N 08247W,
CR,CRTAM,Tamarindo,Tamarindo,G,--3-----,RQ,,1026N 08516W,
CR,CRTBR,Tambor,Tambor,P,--3-----,RQ,,0943N 08502W,
CR,CRTAP,Tapanti,Tapanti,C,-----6--,RQ,,0946N 08346W,
CR,CRTAR,Tarbaca,Tarbaca,SJ,--3-----,RL,,0949N 08407W,
CR,CRTCS,Tarcoles,Tarcoles,P,--3-----,RL,,0946N 08437W,
CR,CRTJR,Tejar,Tejar,SJ,-----6--,RL,,0945N 08414W,
CR,CRTBC,Tierra Blanca,Tierra Blanca,C,-----6--,RL,,0955N 08354W,
CR,CRLTA,Tigra,Tigra,A,--3-----,RL,,1021N 08436W,
CR,CRTIL,Tilaran,Tilaran,G,--3-----,RQ,,1028N 08458W,
CR,CRTTQ,Tortuguero,Tortuguero,L,---4----,RL,,1034N 08335W,
CR,CRTRE,Tres Ríos,Tres Rios,C,1-3--6--,RL,,0954N 08511W,
CR,CRTUC,Tucurrique,Tucurrique,C,--3-----,RL,,0951N 08343W,
CR,CRTUR,Turrialba,Turrialba,C,--3-----,RL,,0954N 08341W,
CR,CRTUA,Turrubares,Turrubares,A,1----6--,RL,,0937N 08431W,
CR,CRTRR,Turrucares,Turrucares,A,-----6--,RQ,,0958N 08419W,
CR,CRUJA,Ujarrás,Ujarras,A,--3-----,RL,,1017N 08412W,
CR,CRURS,Ujarrás,Ujarras,C,--3-----,RL,,0950N 08350W,
CR,CRUPA,Upala,Upala,A,--3-----,RQ,,1053N 08500W,
CR,CRUTA,Uvita,Uvita,P,--3-----,RL,,0909N 08345W,
CR,CRVA2,Venecia,Venecia,A,--3--6--,RQ,,1022N 08417W,
CR,CRFDF,Venecia,Venecia,L,--3-----,RL,,1002N 08314W,
CR,CRVER,Veracruz,Veracruz,A,--3-----,RL,,1031N 08415W,
CR,CRPVZ,Veracruz,Veracruz,P,-----6--,RL,,1014N 08449W,
CR,CRVF2,Villa Franca,Villa Franca,L,-----6--,RQ,,1018N 08336W,
CR,CRVDJ,Vuelta de Jorco,Vuelta de Jorco,SJ,--3-----,RL,,0948N 08408W,
CR,CRZAP,Zapote,Zapote,H,--3-----,RL,,1033N 08349W,
CR,CRZAR,Zarcero / Naranjo,Zarcero / Naranjo,A,1----6--,RL,,1011N 08424W,
