country,locode,name,name_wo,sub_division,function,status,iata,coordinates,remarks,UNLogNumber
CZ,CZMSA,Svetla Hora,Svetla Hora,MO,-----6--,RL,,5003N 01725E,,
CZ,CZSNS,Svetlá nad Sázavou,Svetla nad Sazavou,,--3-----,RL,,4940N 01524E,,
CZ,CZSPJ,Svetlá pod Jestedem,Svetla pod Jestedem,LI,--3-----,RL,,5043N 01459E,,
CZ,CZSDO,Sviadnov,Sviadnov,,123--6--,RL,,4942N 01821E,,
CZ,CZSVY,Svijany,Svijany,20,--3-----,RL,,5034N 01504E,,
CZ,CZSVI,Svitávka,Svitavka,64,--3-----,RL,,4930N 01636E,,
CZ,CZSTV,Svitavy,Svitavy,,-23-----,AA,,,,
CZ,CZSVE,Svojsice,Svojsice,PA,--3-----,RL,,4958N 01536E,,
CZ,CZSVR,Svrkyne,Svrkyne,,-23-----,RL,,5009N 01417E,,
CZ,CZSXR,Syrovice,Syrovice,64,--3-----,RL,,4905N 01633E,,
CZ,CZOEV,Syrovice,Syrovice,US,--3-----,RL,,5016N 01328E,,
CZ,CZSYR,Syrovín,Syrovin,JM,--3-----,RL,,4902N 01716E,,
CZ,CZTBR,Tabor,Tabor,,-23-----,AA,,,,
CZ,CZTAB,Tábor,Tabor,JC,-----6--,RL,,4924N 01439E,,
CZ,CZTAH,Tachlovice,Tachlovice,20,--3-----,RL,,5001N 01415E,,
CZ,CZTAC,Tachov,Tachov,,-23-----,AA,,,,
CZ,CZTVA,Tanvald,Tanvald,,123--6--,RL,,5044N 01518E,,
CZ,CZTEC,Techonín,Techonin,PA,--3-----,RL,,5004N 01637E,,
CZ,CZTCV,Tecovice,Tecovice,72,--3-----,RL,,4913N 01735E,,
CZ,CZSHC,Tehovec,Tehovec,ST,-----6--,RL,,4959N 14440E,,
CZ,CZTLC,Telc,Telc,JM,--3-----,RL,,4911N 01528E,,
CZ,CZTC9,Telce,Telce,ST,--3-----,RL,,5018N 01359E,,
CZ,CZCET,Telnice,Telnice,,-----6--,RQ,,5044N 01358E,,
CZ,CZTML,Temelín,Temelin,JC,-23-----,RL,,4912N 01421E,,
CZ,CZTPL,Teplá,Tepla,KA,--3-----,RL,,4959N 01252E,,
CZ,CZTEP,Teplice,Teplice,,-23-----,AA,,,,
CZ,CZTNM,Teplice nad Metují,Teplice nad Metuji,KR,--3-----,RL,,5036N 01611E,,
CZ,CZUTN,Terezin,Terezin,US,-----6--,RL,,5031N 01409E,,
CZ,CZTZK,Terlicko,Terlicko,MO,--3-----,RL,,4944N 01830E,,
CZ,CZTES,Tesovice,Tesovice,JC,--3-----,RL,,4903N 01401E,,
CZ,CZATH,Tichá,Ticha,MO,--3-----,RL,,4934N 01814E,,
CZ,CZTSC,Tisice,Tisice,ST,--3-----,RL,,5016N 01433E,,
CZ,CZTIS,Tisnov,Tisnov,JM,123-----,RL,,4921N 01626E,,
CZ,CZTLU,Tlumacov,Tlumacov,ZL,-----6--,RL,,4915N 01730E,,
CZ,CZTOP,Topolna,Topolna,ZL,--3-----,RL,,4907N 01732E,,
CZ,CZTOM,Touzim,Touzim,,123-----,RL,,5004N 01259E,,
CZ,CZTOV,Tovacov,Tovacov,OL,--3-----,RL,,4926N 01717E,,
CZ,CZMTE,Tranovice,Tranovice,MO,-----6--,RL,,4942N 01833E,,
CZ,CZTRV,Trebarov,Trebarov,PA,--3-----,RL,,4950N 01643E,,
CZ,CZTPO,Trebechovice pod Orebem,Trebechovice pod Orebem,,--3-----,RQ,,5012N 01559E,,
CZ,CZTBE,Treben,Treben,41,--3-----,RL,,5008N 01224E,,
CZ,CZTRN,Trebenice,Trebenice,US,--3-----,RL,,5028N 01359E,,
CZ,CZTSO,Trebestovice,Trebestovice,,--3--6--,RQ,,5006N 01457E,,
CZ,CZTRB,Trebíc,Trebic,,-23-----,AA,,4913N 01553E,,
CZ,CZTBV,Trebísov,Trebisov,PL,--3-----,RL,,4926N 01325E,,
CZ,CZTBN,Trebon,Trebon,JC,-----6--,RL,,4901N 01447E,,
CZ,CZTBD,Treboradice,Treboradice,,--3-----,RQ,,5010N 01431E,,
CZ,CZTRE,Trebotov,Trebotov,,--3-----,RQ,,,,
CZ,CZTMS,Tremosná,Tremosna,PL,--3-----,RL,,4949N 01324E,,
CZ,CZTMO,Tremosnice,Tremosnice,PA,--3-----,RL,,4953N 01535E,,
CZ,CZTRT,Trest,Trest,VY,-----6--,RQ,,4917N 01529E,,
CZ,CZTHV,Trhanov,Trhanov,PL,--3-----,RL,,4925N 01251E,,
CZ,CZTSY,Trhove Sviny,Trhove Sviny,JC,--3-----,RQ,,,,
CZ,CZTHS,Trhové Sviny,Trhove Sviny,JC,--3-----,RL,,4850N 01438E,,
CZ,CZSTO,Trhovy Stepanov,Trhovy Stepanov,ST,-----6--,RL,,4942N 01501E,,
CZ,CZTNC,Trinec,Trinec,,-23-5---,AA,,,,
CZ,CZTRM,Trmice,Trmice,,-23-----,RL,,5039N 01400E,,
CZ,CZVKA,Trnavka,Trnavka,PA,1----6--,RQ,,5002N 01528E,,
CZ,CZTRO,Trnovany,Trnovany,US,--3-----,RQ,,,,
CZ,CZTBO,Troubsko,Troubsko,JM,--3-----,RL,,4910N 01630E,,
CZ,CZTRS,Trsice,Trsice,OL,--3-----,RL,,4933N 01726E,,
CZ,CZTRU,Trutnov,Trutnov,,-23-----,AA,,,,
CZ,CZTPC,Tucapy,Tucapy,ZL,--3-----,RL,,4902N 01719E,,
CZ,CZTUC,Tuchomerice,Tuchomerice,PR,1----6--,RL,,5008N 01417E,,
CZ,CZTUP,Tupesy,Tupesy,ZL,--3-----,RL,,4905N 01722E,,
CZ,CZTUR,Turnov,Turnov,,-23-----,AA,,,,
CZ,CZTSK,Tursko,Tursko,ST,--3--6--,RQ,,5012N 01420E,,
CZ,CZTVC,Tvorovice,Tvorovice,OL,--3-----,RL,,4923N 01713E,,
CZ,CZTDI,Tvrdonice,Tvrdonice,JM,--3--6--,RL,,4846N 01700E,,
CZ,CZTNV,Tyn nad Vltavou,Tyn nad Vltavou,JC,--3-----,RL,,4914N 01425E,,
CZ,CZTYL,Týnec nad Labem,Tynec nad Labem,ST,-23-----,RN,,5002N 01521E,,
CZ,CZTAS,Týnec nad Sázavou,Tynec nad Sazavou,,--3-----,RL,,4949N 01438E,,
CZ,CZTNO,Tyniste nad Orlici,Tyniste nad Orlici,KR,--3-----,RQ,,,,
CZ,CZUHC,Úhelnice,Uhelnice,ST,--3-----,RL,,5027N 01500E,,
CZ,CZUHE,Uherské Hradiste,Uherske Hradiste,,-234----,AA,,4904N 01727E,,
CZ,CZUBR,Uherský Brod,Uhersky Brod,JM,-23-----,RL,,4902N 01739E,,
CZ,CZUH2,Uhersky Ostroh,Uhersky Ostroh,ZL,-----6--,RQ,,4859N 01723E,,
CZ,CZSJV,Uhlirske Janovice,Uhlirske Janovice,,-----6--,RQ,,4953N 01504E,,
CZ,CZUKY,Uholicky,Uholicky,20,--3-----,RL,,5010N 01420E,,
CZ,CZUJZ,Ujezd,Ujezd,ZL,--3--6--,RL,,4910N 01754E,,
CZ,CZUJE,Ujezdecek,Ujezdecek,42,--3-----,RL,,5038N 01350E,,
CZ,CZUMN,Úmonín,Umonin,ST,--3-----,RL,,4953N 01516E,,
CZ,CZUHO,Unhost,Unhost,ST,--3-----,RL,,5005N 01408E,,
CZ,CZUCV,Unicov,Unicov,,--3-----,RL,,4946N 01707E,,
CZ,CZUPI,Upice,Upice,KR,--3-----,RL,,5031N 01601E,,
CZ,CZUBO,Úsobrno,Usobrno,JM,--3-----,RL,,4936N 01646E,,
CZ,CZUSV,Usov,Usov,,--3-----,RL,,4948N 01701E,,
CZ,CZUST,Ústek,Ustek,US,--3-----,RL,,5035N 01421E,,
CZ,CZULN,Ustí nad Labem,Usti nad Labem,,123-5---,AA,,5040N 01402E,,
CZ,CZUOI,Ústí nad Orlicí,Usti nad Orlici,,--3-----,RL,,4958N 01623E,,
CZ,CZUVA,Úvalno,Uvalno,MO,-23-----,RL,,5003N 01745E,,
CZ,CZUVY,Uvaly,Uvaly,ST,--3-----,RQ,,5005N 01444E,,
CZ,CZUZK,Uzice,Uzice,ST,--3-----,RQ,,,,
CZ,CZJVV,Vacov,Vacov,JC,-----6--,RL,,4908N 01344E,,
CZ,CZVPK,Valasska Polanka,Valasska Polanka,ZL,--3-----,RL,,4915N 01800E,,
CZ,CZVPL,Valasská Polanka,Valasska Polanka,72,--3-----,RL,,4915N 01800E,,
CZ,CZZVY,Valasske Klobouky,Valasske Klobouky,ZL,-----6--,RL,,4909N 01800E,,
CZ,CZVMZ,Valasské Mezirící,Valasske Mezirici,,-23-----,AA,,4928N 01758E,,
CZ,CZVTC,Valtice,Valtice,JM,--3-----,RL,,4845N 01645E,,
CZ,CZSKL,Valtínov,Valtinov,,--3-----,RL,,4906N 01516E,,
CZ,CZVMB,Vamberk,Vamberk,,-----6--,RL,,5006N 01617E,,
CZ,CZVNA,Vanovice,Vanovice,JM,--3-----,RL,,4934N 01640E,,
CZ,CZVNE,Vanovice,Vanovice,ST,--3-----,RL,,5015N 01457E,,
CZ,CZVFA,Varnsdorf,Varnsdorf,,#NAME?,AA,,,,
CZ,CZVAS,Vasirov,Vasirov,ST,--3-----,RL,,5008N 01357E,,
CZ,CZVEJ,Vejprnice,Vejprnice,PL,-23-----,RL,,4944N 01317E,,
CZ,CZVPT,Vejprty,Vejprty,US,--3-----,RL,,5030N 01302E,,
CZ,CZVLC,Velecin,Velecin,PL,--3-----,RL,,5005N 01324E,,
CZ,CZVB2,Veleliby,Veleliby,ST,--3-----,RL,,5013N 01501E,,
CZ,CZMIN,Velemin,Velemin,42,--3-----,RL,,5032N 01359E,,
CZ,CZVMY,Velemysleves,Velemysleves,US,--3-----,RL,,5024N 01334E,,
CZ,CZVLN,Velen,Velen,,--3-----,RL,,5009N 01432E,,
CZ,CZVLS,Velesin,Velesin,JC,--3-----,RL,,4850N 01428E,,
CZ,CZVEL,Veletov,Veletov,ST,--3-----,RN,,5002N 01518E,,
CZ,CZVES,Velika Ves,Velika Ves,JC,1-------,RQ,,,,
CZ,CZVUK,Velim u Kolina,Velim u Kolina,,--3-----,RL,,5003N 01506E,,
CZ,CZVEB,Velká Bítes,Velka Bites,,--3-----,RL,,4918N 01613E,,
CZ,CZVBT,Velká Bystrice,Velka Bystrice,OL,--3-----,RL,,4936N 01721E,,
CZ,CZVDA,Velka Dobra,Velka Dobra,,--3-----,RL,,5006N 01404E,,
CZ,CZVHS,Velka Hled'sebe,Velka Hled'sebe,KA,--3-----,RL,,4958N 01240E,,
CZ,CZVLX,Velká Losenice,Velka Losenice,63,--3-----,RL,,4935N 01550E,,
CZ,CZVNV,Velká nad Velickou,Velka nad Velickou,,#NAME?,AA,,4853N 01732E,,
CZ,CZVPM,Velka Polom,Velka Polom,MO,-----6--,RQ,,4952N 01806E,,
CZ,CZVBO,Velké Bílovice,Velke Bilovice,JM,--3-----,RL,,4851N 01655E,,
CZ,CZLKE,Velké Brezno,Velke Brezno,42,--3-----,RL,,5040N 01409E,,
CZ,CZCMO,Velke Hostice,Velke Hostice,MO,--3-----,RL,,4956N 01758E,,
CZ,CZVKC,Velké Karlovice,Velke Karlovice,,#NAME?,AA,,4922N 01818E,,
CZ,CZVMI,Velké Mezirící,Velke Mezirici,,--3-----,RL,,4921N 01601E,,
CZ,CZVMC,Velké Nemcice,Velke Nemcice,64,--3-----,RL,,4859N 01640E,,
CZ,CZVCE,Velké Opatovice,Velke Opatovice,,-23-----,RL,,4936N 01641E,,
CZ,CZVPA,Velke Pavlovice,Velke Pavlovice,JM,--3-----,RL,,4854N 01649E,,
CZ,CZVPO,Velké Popovice,Velke Popovice,ST,--3-----,RL,,4956N 01437E,,
CZ,CZVPC,Velke Porici,Velke Porici,KR,--3-----,RQ,,5028N 01611E,,
CZ,CZVOS,Velký Osek,Velky Osek,ST,-23-----,RN,,5006N 01510E,,
CZ,CZVKS,Velký Senov,Velky Senov,US,--3-----,RL,,5059N 01423E,,
CZ,CZTYC,Velký Týnec,Velky Tynec,OL,--3-----,RL,,4933N 01720E,,
CZ,CZVLT,Veltruby,Veltruby,ST,-23-----,RN,,5005N 01510E,,
CZ,CZVVY,Velvary,Velvary,ST,--3-----,RQ,,5017N 01415E,,
CZ,CZVLV,Velvety,Velvety,US,--3-----,RL,,5036N 01353E,,
CZ,CZVIC,Vermerovice,Vermerovice,PA,-----6--,RL,,5000N 01634E,,
CZ,CZVNC,Vernerice,Vernerice,US,--3-----,RQ,,5040N 01419E,,
CZ,CZVER,Verovice,Verovice,80,--3-----,RL,,4933N 01807E,,
CZ,CZJVI,Veseli nad Luznici,Veseli nad Luznici,JC,-----6--,RL,,4911N 01442E,,
CZ,CZVNM,Veselí nad Moravou,Veseli nad Moravou,JM,-23-----,RL,,,,
CZ,CZPRC,Vestec,Vestec,PR,--3-----,RQ,,,,
CZ,CZVEE,Vestec,Vestec,ST,--3-----,RL,,4959N 01431E,,
CZ,CZVTK,Vetrkovice,Vetrkovice,MO,--3-----,RL,,4947N 01750E,,
CZ,CZVTI,Vetrní,Vetrni,JC,--3-----,RL,,4846N 01417E,,
CZ,CZVAA,Veverská Bityska,Veverska Bityska,,123-----,RL,,4917N 01627E,,
CZ,CZVVK,Veverské Knínice,Veverske Kninice,JM,--3-----,RL,,4914N 01625E,,
CZ,CZVNJ,Vichova nad Jizerou,Vichova nad Jizerou,LI,--3-----,RL,,5038N 01530E,,
CZ,CZVVC,Vidovice,Vidovice,ST,--3-----,RL,,4956N 01440E,,
CZ,CZOVE,Vikyrovice,Vikyrovice,OL,-----6--,RL,,4959N 01701E,,
CZ,CZVIL,Vilémov,Vilemov,US,--3-----,RL,,5058N 01420E,,
CZ,CZVIM,Vimperk,Vimperk,,-23-----,AA,,,,
CZ,CZVNI,Vinarice,Vinarice,ST,--3-----,RL,,4953N 01406E,,
CZ,CZVNR,Vinor,Vinor,PR,--3-----,RL,,5009N 01435E,,
CZ,CZVIN,Vintirov,Vintirov,KA,-----6--,RL,,5023N 12718E,,
CZ,CZVSN,Visnove,Visnove,JM,--3-----,RQ,,4859N 01609E,,
CZ,CZMOV,Vitkov,Vitkov,MO,--3-----,RQ,,,,
CZ,CZVZI,Vizovice,Vizovice,ZL,--3-----,RL,,4913N 01752E,,
CZ,CZVLM,Vlasim,Vlasim,,--3-----,RL,,4942N 01454E,,
CZ,CZVLK,Vlkos,Vlkos,JM,--3-----,RL,,4859N 01710E,,
CZ,CZVDY,Vodnany,Vodnany,31,--3-----,RL,,4909N 01411E,,
CZ,CZVOO,Vodochody,Vodochody,US,--3-----,RL,,5022N 01415E,,
CZ,CZVJO,Vojkovice,Vojkovice,ST,--3-----,RL,,5018N 01300E,,
CZ,CZVJA,Vojtanov,Vojtanov,,#NAME?,AA,,,,
CZ,CZVRY,Volary,Volary,,1-3-----,RQ,,,,
CZ,CZVCR,Volduchy,Volduchy,,--3-----,RL,,4947N 01337E,,
CZ,CZVYN,Volyne,Volyne,JC,--3-----,RL,,4910N 01353E,,
CZ,CZVRV,Vortová,Vortova,PA,--3-----,RL,,4943N 01556E,,
CZ,CZVOT,Votice,Votice,,--3-----,RL,,4939N 01439E,,
CZ,CZVRX,Vraclav,Vraclav,PA,--3-----,RL,,4958N 01605E,,
CZ,CZVVR,Vracov,Vracov,JM,--3-----,RL,,4858N 01712E,,
CZ,CZVNY,Vranany,Vranany,,--3-----,RQ,,5019N 01420E,,
CZ,CZVRN,Vrané nad Vltavou,Vrane nad Vltavou,ST,-23-----,RN,,4957N 01424E,,
CZ,CZVTM,Vratimov,Vratimov,MO,--3-----,RQ,,,,
CZ,CZVRZ,Vraz,Vraz,ST,-23-----,RL,,4959N 01409E,,
CZ,CZVTW,Vrbatky,Vrbatky,OL,--3-----,RL,,4930N 01712E,,
CZ,CZVRB,Vrbicany,Vrbicany,US,--3-----,RL,,5028N 01405E,,
CZ,CZVPP,Vrbno pod Pradedem,Vrbno pod Pradedem,MO,-----6--,RQ,,5007N 01722E,,
CZ,CZVBC,Vrbovec,Vrbovec,JM,--3-----,RL,,4849N 01606E,,
CZ,CZVRC,Vrchlabí,Vrchlabi,,-23-----,AA,,5037N 01536E,,
CZ,CZVRJ,Vrchotovy Janovice,Vrchotovy Janovice,20,--3-----,RL,,4941N 01436E,,
CZ,CZVSA,Vresina,Vresina,MO,-----6--,RQ,,4957N 01812E,,
CZ,CZVRE,Vresova,Vresova,KA,--3-----,RQ,,,,
CZ,CZVSV,Vsechov,Vsechov,JC,--3-----,RL,,4926N 01437E,,
CZ,CZVHV,Vsechovice,Vsechovice,OL,--3-----,RL,,4928N 01746E,,
CZ,CZVHY,Vsechromy,Vsechromy,PR,--3-----,RQ,,4957N 01439E,,
CZ,CZVLB,Vselibice,Vselibice,LI,--3-----,RQ,,,,
CZ,CZVSX,Vseliby,Vseliby,52,--3-----,RL,,5026N 01605E,,
CZ,CZVSD,Vseradice,Vseradice,ST,-----6--,RQ,,4953N 01407E,,
CZ,CZVBY,Vseruby,Vseruby,,#NAME?,AA,,,,
CZ,CZVSE,Vsetaty,Vsetaty,,-23-----,RL,,5017N 01436E,,
CZ,CZVST,Vsetín,Vsetin,,-23-----,AA,,4920N 01800E,,
CZ,CZVKV,Vyskov,Vyskov,,-23-----,AA,,,,
CZ,CZVYS,Vyskytna,Vyskytna,VY,--3-----,RL,,4926N 01522E,,
CZ,CZVYC,Vysocany,Vysocany,PL,--3-----,RL,,4942N 01245E,,
CZ,CZVKL,Vysoká Liben,Vysoka Liben,ST,-----6--,RL,,5021N 01440E,,
CZ,CZSVP,Vysoká Pec,Vysoka Pec,US,--3-----,RL,,5031N 01328E,,
CZ,CZVMO,Vysoké Myto,Vysoke Myto,,-234----,AA,,4957N 01610E,,
CZ,CZVVI,Vysoké Veselí,Vysoke Veseli,KR,--3-----,RL,,5019N 01526E,,
CZ,CZVCH,Vysoky Chlumec,Vysoky Chlumec,,--3-----,RL,,4937N 01423E,,
CZ,CZOYE,Vysovice,Vysovice,OL,-----6--,RL,,4925N 01708E,,
CZ,CZVYB,Vyssi Brod,Vyssi Brod,31,--3-----,RL,,4837N 01419E,,
CZ,CZZBC,Zabcice,Zabcice,JM,--3-----,RL,,4901N 01636E,,
CZ,CZZAY,Zabokrky,Zabokrky,KR,--3-----,RL,,5030N 01612E,,
CZ,CZZAB,Zábreh,Zabreh,OL,-23-----,RL,,4953N 01652E,,
CZ,CZZNM,Zabreh na Morave,Zabreh na Morave,,--3-----,RQ,,,,
CZ,CZZCR,Zaclér,Zacler,,--3-----,RL,,5039N 01554E,,
CZ,CZZZB,Zadni Zborovice,Zadni Zborovice,JC,--3-----,RL,,4920N 01351E,,
CZ,CZZHI,Záhorí,Zahori,LI,--3-----,RL,,5037N 01516E,,
CZ,CZZAH,Zahostice,Zahostice,JC,--3-----,RQ,,,,
CZ,CZZJI,Zajecí,Zajeci,JM,-23-----,RL,,4853N 01648E,,
CZ,CZZKY,Zákolany,Zakolany,ST,-23-----,RL,,5012N 01414E,,
CZ,CZZKP,Zakupy,Zakupy,LI,--3-----,RQ,,5041N 01439E,,
CZ,CZZLA,Zalany,Zalany,US,--3-----,RL,,5035N 01354E,,
CZ,CZZAZ,Zaluzany,Zaluzany,ST,--3-----,RL,,4933N 01405E,,
CZ,CZZAM,Zamberk,Zamberk,,-23-----,AA,,,,
CZ,CZZRK,Zámrsk,Zamrsk,PA,--3-----,RL,,4959N 01609E,,
CZ,CZSWQ,Zaravice,Zaravice,PA,--3-----,RL,,5006N 01534E,,
CZ,CZZRY,Záryby,Zaryby,20,--3-----,RL,,5013N 01438E,,
CZ,CZZAS,Zasmuky,Zasmuky,ST,--3-----,RL,,4957N 01502E,,
CZ,CZZSV,Zasová,Zasova,ZL,--3-----,RL,,4929N 01803E,,
CZ,CZZUB,Zastávka,Zastavka,JC,-23-----,RL,,4912N 01622E,,
CZ,CZZ2Q,Zatcany,Zatcany,JM,--3-----,RL,,4905N 01644E,,
CZ,CZZAT,Zatec,Zatec,,-23-5---,AA,,,,
CZ,CZZZE,Zborovice,Zborovice,ZL,-----6--,RL,,4915N 01717E,,
CZ,CZZBV,Zbraslav,Zbraslav,10,--3-----,AM,,4959N 01424E,,
CZ,CZZLE,Zbraslavice,Zbraslavice,ST,-----6--,RQ,,4949N 01511E,,
CZ,CZPZH,Zbuch,Zbuch,PL,-----6--,RL,,4941N 01313E,,
CZ,CZZBU,Zbuzany,Zbuzany,,--3-----,RQ,,5001N 01416E,,
CZ,CZZBL,Zbyslavice,Zbyslavice,MO,--3-----,RL,,4948N 01805E,,
CZ,CZJZB,Zbysov,Zbysov,JM,-----6--,RL,,4909N 01620E,,
CZ,CZZDA,Zdánice,Zdanice,,-23-----,RL,,4904N 01703E,,
CZ,CZZCE,Zdánice,Zdanice,JM,--3-----,RL,,4904N 01702E,,
CZ,CZZCK,Zdánice (Kolín),Zdanice (Kolin),ST,-----6--,RQ,,4958N 01457E,,
CZ,CZZDM,Zdar nad Metuji,Zdar nad Metuji,KR,-----6--,RQ,,5033N 01612E,,
CZ,CZZNS,Zdár nad Sázavou,Zdar nad Sazavou,VY,-23-----,AA,,4934N 01557E,,
CZ,CZZDR,Zd'ár u Mnichova Hradiste,Zd'ar u Mnichova Hradiste,ST,--3-----,RL,,5032N 01504E,,
CZ,CZZDE,Zdechovice,Zdechovice,PA,--3-----,RL,,5001N 01528E,,
CZ,CZZBY,Zdiby,Zdiby,,--3-----,RQ,,5010N 01427E,,
CZ,CZZDI,Zdice,Zdice,ST,-23-----,RL,,4954N 01359E,,
CZ,CZZDK,Zdikov,Zdikov,JC,--3-----,RL,,4905N 01342E,,
CZ,CZLZC,Zdirec,Zdirec,LI,-----6--,RL,,5031N 01437E,,
CZ,CZZND,Zdírec Nad Doubravkou,Zdirec Nad Doubravkou,VY,--3-----,RL,,4942N 01549E,,
CZ,CZZDV,Zdislavice,Zdislavice,20,--3-----,RL,,4941N 01459E,,
CZ,CZZDC,Zdislavice,Zdislavice,ST,--3-----,RL,,4941N 01459E,,
CZ,CZL4L,Zdislavice,Zdislavice,ZL,--3-----,RL,,4913N 01716E,,
CZ,CZZEB,Zebrák,Zebrak,,--3-----,RL,,4952N 01354E,,
CZ,CZZTE,Zelatovice,Zelatovice,OL,-----6--,RQ,,4926N 01730E,,
CZ,CZZLC,Zelechovice,Zelechovice,OL,--3-----,RL,,4945N 01709E,,
CZ,CZZCD,Zelechovice nad Drevnicí,Zelechovice nad Drevnici,ZL,-23-----,RL,,4913N 01745E,,
CZ,CZZEL,Zelenec,Zelenec,ST,--3-----,RL,,5008N 01440E,,
CZ,CZZLK,Zelenky,Zelenky,,--3-----,RQ,,5036N 01346E,,
CZ,CZZTV,Zeletava,Zeletava,VY,--3-----,RQ,,4908N 01541E,,
CZ,CZSZE,Zelevcice,Zelevcice,ST,-----6--,RL,,5016N 01406E,,
CZ,CZRDA,Zelezná Ruda,Zelezna Ruda,,#NAME?,AA,,4908N 01314E,,
CZ,CZZ8K,Zeleznice,Zeleznice,KR,--3-----,RL,,5028N 01522E,,
CZ,CZZYB,Zelezny Brod,Zelezny Brod,LI,--3-----,RQ,,5038N 01515E,,
CZ,CZZLV,Zidlochovice,Zidlochovice,JM,--3-----,RL,,4902N 01638E,,
CZ,CZZIV,Zirovnice,Zirovnice,JC,--3-----,RL,,4919N 01511E,,
CZ,CZZIT,Zitkova,Zitkova,ZL,--3-----,RL,,4859N 01753E,,
CZ,CZZIZ,Zizice,Zizice,ST,--3-----,RL,,5015N 01409E,,
CZ,CZKOA,Zlata Koruna,Zlata Koruna,JC,--3-----,RL,,4851N 01423E,,
CZ,CZZHR,Zlate Hory,Zlate Hory,,#NAME?,AA,,,,
CZ,CZZLB,Zleby,Zleby,ST,-----6--,RL,,4954N 01529E,,
CZ,CZZCN,Zlícín,Zlicin,PR,--3--6--,RQ,,5004N 01417E,,
CZ,CZZLN,Zlin,Zlin,,-234----,AA,,,,
CZ,CZZLI,Zliv,Zliv,JC,-----6--,RQ,,4903N 01421E,,
CZ,CZZNC,Zlonice,Zlonice,ST,-----6--,RQ,,5017N 01405E,,
CZ,CZZLU,Zlunice,Zlunice,,--3-----,RL,,5030N 01538E,,
CZ,CZZMO,Znojmo,Znojmo,,-23-----,AA,,,,
CZ,CZZUC,Zruc,Zruc,32,--3-----,RL,,4948N 01326E,,
CZ,CZZRS,Zruc nad Sázavou,Zruc nad Sazavou,ST,--3-----,RL,,4944N 01506E,,
CZ,CZZBR,Zubri,Zubri,ZL,--3-----,RL,,4929N 01805E,,
CZ,CZOZA,Zulova,Zulova,OL,-----6--,RL,,5019N 01706E,,
CZ,CZZVE,Zverínek,Zverinek,,-23-----,RL,,5009N 01500E,,
CZ,CZZVO,Zvoleneves,Zvoleneves,ST,--3-----,RL,,5014N 01411E,,
CZ,CZBCE,Belcice,Belcice,31,3.0,RQ,,4930N 01353E,,UN-2021-65900
