country,locode,name,name_wo,sub_division,function,status,iata,coordinates,remarks
DZ,DZBO7,Sour El Ghozlane,Sour El Ghozlane,10,--3-----,RL,,3609N 00341E,
DZ,DZTAH,Taher,Taher,,--3-----,RL,,3646N 00553E,
DZ,DZTMR,Tamanrasset,Tamanrasset,,---4----,RQ,,2248N 00527E,
DZ,DZTEE,Tbessa,Tbessa,,---4----,RQ,,,
DZ,DZTBS,Tebessa,Tebessa,12,1----6--,RQ,,3524N 00807E,
DZ,DZTEN,Ténès,Tenes,,1-------,RL,,3631N 00119E,
DZ,DZTID,Tiaret,Tiaret,,---4----,RQ,,3528N 00121E,
DZ,DZTMX,Timimoun,Timimoun,1,---4----,RQ,,2914N 00016E,
DZ,DZTIN,Tindouf,Tindouf,37,---4----,RQ,,2743N 00810W,
DZ,DZAZA,Tipaza,Tipaza,1,--3-----,RQ,,,
DZ,DZTIZ,Tizi Ouzou,Tizi Ouzou,1,--3-----,RL,,3643N 00403E,
DZ,DZTLM,Tlemcen,Tlemcen,13,1234-6--,RL,,3452N 00118W,
DZ,DZTGR,Touggourt,Touggourt,30,---4----,RQ,,,
