country,locode,name,name_wo,sub_division,function,status,iata,coordinates,remarks
ER,ERASM,Asmara,Asmara,MA,-2345---,AI,,1520N 03856E,
ER,ERASA,Assab,Assab,DK,1-34----,AI,,1300N 04244E,
ER,ERMSW,Massawa (Mitsiwa),Massawa (Mitsiwa),SK,1234----,AI,,1536N 03927E,
ER,ERTES,Tessenei,Tessenei,GB,---4----,RQ,,1506N 03639E,
